"RecordID","Branch","Department","Entity","Transaction Number","Billing Code","Card Number","Fuel Platform","Customer ID","Fuel Type","Discrepancies","Employee ID","Employee Type","Transaction Date","Merchant Name","Merchant City","Merchant State","PADD/Region","Asset Number","Asset Description","Odometer","Product Description","Product Type Description","Quantity","Price Per Unit","Net Cost","Gross Cost","UOM","Posted Date","Month","Currency","Card Type Flag","Cardholder Name","Trip & Dispatch Quantity","Reporting Level","MCC","Merchant Code","Merchant Address 1","Merchant Address 2","Merchant Postal Code","Chain Code","PS Item ID","Cross Border Transaction","Total Amount Due","Total Discount Amount","Total Tax Amount","Transaction Fee","Fuel Transaction ID","Fuel Transaction Detail ID","Branch Description","Original Branch","Original Branch Description","Reviewed By","Reviewed Date","Reviewed Comments","Payment Processed By","Payment Processed Date","Transaction Time Zone","Last Modified By","Last Modified Date","FileName","Full Card Number","K_Equipment Description","K_Safe Harbor Percentage"
"617328","SEA","77SEA","S2070","001000404","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","098566","REGULAR","2022-01-01","ONE9 EZ TRIP 1277","AVENAL","CA","CALIFORNIA","86353","TRAILER","744800","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","UNLEADED","145","4.6080","668.16","668.16","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","44779 S. LASSEN AVE.","","93204-0000","PM003","0","NO","668.16","0","0","0","0","3500404","3850404","FALLON LOGISTICS","SEA","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617329","SAN","77SAN","S2066","001000405","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","096097","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","81650","TRAILER","582032","UNLEADED GASOLINE","PREMIUM","129","5.3360","688.34","688.34","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","688.34","0","0","0","0","3500405","3850405","FALLON LOGISTICS","SAN","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617330","LAX","77LAX","S2065","001000406","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","090563","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","87716","VAN","536459","DIESEL","PREMIUM","88","4.2120","370.66","370.66","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","370.66","0","0","0","0","3500406","3850406","FALLON LOGISTICS","LAX","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617331","PHX","77PHX","S2073","001000407","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","096937","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","83264","FLATBED","727917","PREMIUM UNLEADED","DIESEL","97","3.9950","387.52","387.52","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","387.52","0","0","0","0","3500407","3850407","FALLON LOGISTICS","PHX","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617332","PDX","77PDX","S2067","001000408","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","097496","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","84667","CONTAINER","545668","DIESEL","PREMIUM","100","4.0740","407.40","407.40","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","407.40","0","0","0","0","3500408","3850408","FALLON LOGISTICS","PDX","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MOORE1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617333","DEN","77DEN","S2068","001000409","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","091803","REGULAR","2022-01-01","TA PETRO","FONTANA","CA","CALIFORNIA","85429","VAN","788018","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","UNLEADED","119","4.1100","489.09","489.09","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","4567 CEDAR ST.","","93204-0000","PM003","0","NO","489.09","0","0","0","0","3500409","3850409","FALLON LOGISTICS","DEN","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617334","FNL","77FNL","S2071","001000410","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","093651","REGULAR","2022-01-01","SUNOCO STATION","SAN DIEGO","CA","CALIFORNIA","83796","TANKER","539002","PREMIUM UNLEADED","UNLEADED","98","4.3520","426.50","426.50","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","7890 MAPLE AVE.","","93204-0000","PM003","0","NO","426.50","0","0","0","0","3500410","3850410","FALLON LOGISTICS","FNL","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MOORE1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617335","PDX","77PDX","S2068","001000411","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","097669","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","86042","TRACTOR(DAY)","843960","DIESEL","PREMIUM","105","5.1620","542.01","542.01","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","542.01","0","0","0","0","3500411","3850411","FALLON LOGISTICS","PDX","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617336","PDX","77PDX","S2071","001000412","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","093393","REGULAR","2022-01-01","ONE9 EZ TRIP 1277","AVENAL","CA","CALIFORNIA","89569","TRACTOR(SLEEP)","921041","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","GASOLINE","52","4.1190","214.19","214.19","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","44779 S. LASSEN AVE.","","93204-0000","PM003","0","NO","214.19","0","0","0","0","3500412","3850412","FALLON LOGISTICS","PDX","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617337","FNL","77FNL","S2065","001000413","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","095561","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","86519","VAN","640149","PREMIUM UNLEADED","GASOLINE","63","4.6250","291.38","291.38","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","291.38","0","0","0","0","3500413","3850413","FALLON LOGISTICS","FNL","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617338","DEN","77DEN","S2066","001000414","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","099123","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","81751","TRAILER","833405","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","UNLEADED","57","4.3790","249.60","249.60","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","249.60","0","0","0","0","3500414","3850414","FALLON LOGISTICS","DEN","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617339","PHX","77PHX","S2074","001000415","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","095447","REGULAR","2022-01-01","SHELL GAS STATION","LOS ANGELES","CA","CALIFORNIA","86279","TRUCK(STRAIGHT)","507807","DIESEL","DIESEL","69","4.2840","295.60","295.60","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","1234 MAIN ST.","","93204-0000","PM003","0","NO","295.60","0","0","0","0","3500415","3850415","FALLON LOGISTICS","PHX","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617340","PDX","77PDX","S2070","001000416","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","097847","REGULAR","2022-01-01","LOVES TRAVEL STOP","VISALIA","CA","CALIFORNIA","84853","TRACTOR(DAY)","920122","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","DIESEL","88","4.6530","409.46","409.46","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","0123 WILLOW AVE.","","93204-0000","PM003","0","NO","409.46","0","0","0","0","3500416","3850416","FALLON LOGISTICS","PDX","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617341","OGG","77OGG","S2067","001000417","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","093140","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","83366","TANKER","647558","UNLEADED GASOLINE","PREMIUM","57","3.8160","217.51","217.51","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","217.51","0","0","0","0","3500417","3850417","FALLON LOGISTICS","OGG","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617342","SFO","77SFO","S2072","001000418","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","093381","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","86081","TRAILER","993062","UNLEADED GASOLINE","UNLEADED","145","3.5820","519.39","519.39","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","519.39","0","0","0","0","3500418","3850418","FALLON LOGISTICS","SFO","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MOORE1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617343","SEA","77SEA","S2065","001000419","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","094406","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","88837","TRACTOR(DAY)","990826","PREMIUM UNLEADED","UNLEADED","78","5.1250","399.75","399.75","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","399.75","0","0","0","0","3500419","3850419","FALLON LOGISTICS","SEA","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617344","SAN","77SAN","S2068","001000420","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","095353","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","89674","TRAILER","832849","DIESEL","DIESEL","81","3.9340","318.65","318.65","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","318.65","0","0","0","0","3500420","3850420","FALLON LOGISTICS","SAN","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617345","SEA","77SEA","S2073","001000421","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","099022","REGULAR","2022-01-01","SUNOCO STATION","SAN DIEGO","CA","CALIFORNIA","83152","TANKER","783571","DIESEL","UNLEADED","53","4.9500","262.35","262.35","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","7890 MAPLE AVE.","","93204-0000","PM003","0","NO","262.35","0","0","0","0","3500421","3850421","FALLON LOGISTICS","SEA","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617346","FNL","77FNL","S2070","001000422","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","097320","REGULAR","2022-01-01","ONE9 EZ TRIP 1277","AVENAL","CA","CALIFORNIA","86100","CONTAINER","979541","UNLEADED GASOLINE","DIESEL","66","3.5960","237.34","237.34","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","44779 S. LASSEN AVE.","","93204-0000","PM003","0","NO","237.34","0","0","0","0","3500422","3850422","FALLON LOGISTICS","FNL","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617347","SEA","77SEA","S2074","001000423","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","096612","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","87157","TANKER","563625","UNLEADED GASOLINE","GASOLINE","84","5.2570","441.59","441.59","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","441.59","0","0","0","0","3500423","3850423","FALLON LOGISTICS","SEA","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617348","PHX","77PHX","S2074","001000424","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","090274","REGULAR","2022-01-01","SHELL GAS STATION","LOS ANGELES","CA","CALIFORNIA","85309","TRAILER","946526","UNLEADED GASOLINE","UNLEADED","118","5.3580","632.24","632.24","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","1234 MAIN ST.","","93204-0000","PM003","0","NO","632.24","0","0","0","0","3500424","3850424","FALLON LOGISTICS","PHX","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617349","FNL","77FNL","S2074","001000425","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","097286","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","80413","CONTAINER","742825","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","DIESEL","135","4.0030","540.40","540.40","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","540.40","0","0","0","0","3500425","3850425","FALLON LOGISTICS","FNL","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617350","PDX","77PDX","S2072","001000426","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","092469","REGULAR","2022-01-01","LOVES TRAVEL STOP","VISALIA","CA","CALIFORNIA","82119","TRUCK(STRAIGHT)","693329","UNLEADED GASOLINE","PREMIUM","87","4.0600","353.22","353.22","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","0123 WILLOW AVE.","","93204-0000","PM003","0","NO","353.22","0","0","0","0","3500426","3850426","FALLON LOGISTICS","PDX","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617351","LAX","77LAX","S2067","001000427","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","099417","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","82272","CONTAINER","861005","PREMIUM UNLEADED","DIESEL","64","4.3510","278.46","278.46","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","278.46","0","0","0","0","3500427","3850427","FALLON LOGISTICS","LAX","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617352","LAS","77LAS","S2065","001000428","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","091407","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","86078","CONTAINER","602856","PREMIUM UNLEADED","GASOLINE","63","4.6990","296.04","296.04","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","296.04","0","0","0","0","3500428","3850428","FALLON LOGISTICS","LAS","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617353","LAS","77LAS","S2067","001000429","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","092409","REGULAR","2022-01-01","ONE9 EZ TRIP 1277","AVENAL","CA","CALIFORNIA","80685","TANKER","682778","PREMIUM UNLEADED","PREMIUM","124","4.8550","602.02","602.02","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","44779 S. LASSEN AVE.","","93204-0000","PM003","0","NO","602.02","0","0","0","0","3500429","3850429","FALLON LOGISTICS","LAS","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617354","LAX","77LAX","S2074","001000430","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","092554","REGULAR","2022-01-01","LOVES TRAVEL STOP","VISALIA","CA","CALIFORNIA","89985","CONTAINER","794644","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","UNLEADED","60","4.4270","265.62","265.62","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","0123 WILLOW AVE.","","93204-0000","PM003","0","NO","265.62","0","0","0","0","3500430","3850430","FALLON LOGISTICS","LAX","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617355","DEN","77DEN","S2071","001000431","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","095015","REGULAR","2022-01-01","SHELL GAS STATION","LOS ANGELES","CA","CALIFORNIA","81246","FLATBED","585740","PREMIUM UNLEADED","GASOLINE","114","4.0800","465.12","465.12","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","1234 MAIN ST.","","93204-0000","PM003","0","NO","465.12","0","0","0","0","3500431","3850431","FALLON LOGISTICS","DEN","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617356","SAN","77SAN","S2066","001000432","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","096213","REGULAR","2022-01-01","TA PETRO","FONTANA","CA","CALIFORNIA","88306","TRACTOR(DAY)","533336","UNLEADED GASOLINE","UNLEADED","52","5.0110","260.57","260.57","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","4567 CEDAR ST.","","93204-0000","PM003","0","NO","260.57","0","0","0","0","3500432","3850432","FALLON LOGISTICS","SAN","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","TAYLOR1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617357","DEN","77DEN","S2067","001000433","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","094919","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","80892","TRACTOR(DAY)","985487","PREMIUM UNLEADED","UNLEADED","59","3.7740","222.67","222.67","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","222.67","0","0","0","0","3500433","3850433","FALLON LOGISTICS","DEN","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617358","FNL","77FNL","S2071","001000434","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","097100","REGULAR","2022-01-01","SUNOCO STATION","SAN DIEGO","CA","CALIFORNIA","87812","TRACTOR(SLEEP)","743160","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","PREMIUM","125","5.0070","625.88","625.88","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","7890 MAPLE AVE.","","93204-0000","PM003","0","NO","625.88","0","0","0","0","3500434","3850434","FALLON LOGISTICS","FNL","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617359","PHX","77PHX","S2074","001000435","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","097895","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","88365","FLATBED","533967","PREMIUM UNLEADED","GASOLINE","67","4.9300","330.31","330.31","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","330.31","0","0","0","0","3500435","3850435","FALLON LOGISTICS","PHX","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617360","LAX","77LAX","S2069","001000436","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","090403","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","85099","TRACTOR(SLEEP)","840028","PREMIUM UNLEADED","PREMIUM","141","5.2350","738.14","738.14","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","738.14","0","0","0","0","3500436","3850436","FALLON LOGISTICS","LAX","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617361","OGG","77OGG","S2074","001000437","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","093109","REGULAR","2022-01-01","SHELL GAS STATION","LOS ANGELES","CA","CALIFORNIA","81184","TRACTOR(SLEEP)","751061","DIESEL","DIESEL","149","4.3240","644.28","644.28","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","1234 MAIN ST.","","93204-0000","PM003","0","NO","644.28","0","0","0","0","3500437","3850437","FALLON LOGISTICS","OGG","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617362","OGG","77OGG","S2065","001000438","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","093657","REGULAR","2022-01-01","SUNOCO STATION","SAN DIEGO","CA","CALIFORNIA","82285","FLATBED","717074","PREMIUM UNLEADED","PREMIUM","65","5.1400","334.10","334.10","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","7890 MAPLE AVE.","","93204-0000","PM003","0","NO","334.10","0","0","0","0","3500438","3850438","FALLON LOGISTICS","OGG","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
